id,predicted,actual
1490,2,2
1490,2,2
1490,2,2
1490,2,2
1490,2,2
1490,2,2
606,2,2
606,0,0
606,2,2
606,2,2
606,2,2
606,2,2
606,2,2
606,0,2
606,0,2
606,2,2
606,2,2
606,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
170,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
900,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1127,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,2
1265,2,0
1265,2,2
1265,2,2
1265,2,2
1103,2,2
1103,2,2
1103,2,2
1103,2,2
1103,2,2
1103,2,2
1103,2,2
1103,2,2
1103,0,0
1103,2,2
1103,2,2
1103,2,2
456,2,2
456,2,2
456,2,2
456,2,2
456,2,2
456,2,2
456,2,2
456,2,2
456,0,0
456,2,2
456,2,2
456,2,2
7,2,2
7,2,2
7,2,2
7,2,2
7,2,2
7,2,2
7,2,2
7,2,2
7,0,0
7,2,2
7,2,2
7,2,2
1005,2,2
1005,0,0
1005,2,2
1005,0,2
1005,2,2
1005,2,2
1005,2,2
1005,2,0
1005,2,2
1005,2,2
1005,2,2
1005,2,2
137,2,2
137,2,2
137,2,2
137,2,2
137,2,2
137,2,2
137,2,2
137,2,2
137,0,0
137,2,2
137,2,2
137,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,2
282,2,0
954,2,2
954,0,0
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
954,2,2
758,2,2
758,0,0
758,2,2
758,2,0
758,2,2
758,2,2
758,2,2
758,2,2
758,2,2
758,2,2
758,2,2
758,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
794,2,2
370,2,2
370,1,1
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
370,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
500,2,2
1372,2,2
1372,0,0
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
1372,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,2,2
215,0,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,2,2
700,0,0
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
971,2,2
579,2,2
579,0,0
579,2,2
579,0,0
579,2,2
579,2,2
579,0,0
579,2,2
579,2,2
579,2,2
579,2,2
579,0,0
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
734,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,2,2
528,0,2
829,2,2
829,2,2
829,2,2
829,2,2
829,2,0
829,2,2
829,1,2
829,2,2
829,2,2
829,2,2
829,2,2
829,2,2
876,2,2
876,0,2
876,2,2
876,2,2
876,2,2
876,2,2
876,2,2
876,2,2
876,0,0
876,2,2
876,2,2
876,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
667,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
378,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
967,2,2
1065,2,2
1065,2,2
1065,2,2
1065,2,2
1065,2,2
1065,2,2
1065,2,2
1065,1,1
1065,2,2
1065,0,0
1065,2,2
1065,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
778,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
112,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
1091,2,2
122,2,2
122,0,0
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
122,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,2,2
854,0,0
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
548,2,2
298,2,2
298,2,2
298,2,2
298,2,2
298,2,2
298,2,2
298,2,2
298,2,2
298,0,0
298,2,2
298,2,2
298,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
193,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
306,2,2
1125,2,2
1125,1,1
1125,2,2
1125,2,2
1125,2,2
1125,2,2
1125,2,2
1125,2,1
1125,2,2
1125,2,2
1125,2,2
1125,2,2
949,2,2
949,0,0
949,2,2
949,2,2
949,2,2
949,2,2
949,2,2
949,2,2
949,2,2
949,2,2
949,2,2
949,0,2
1036,2,2
1036,0,0
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
1036,2,2
736,2,2
736,2,2
736,2,2
736,0,0
736,2,2
736,2,2
736,2,2
736,2,2
736,2,2
736,2,2
736,2,2
736,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
894,2,2
560,2,2
560,0,0
560,2,2
560,2,2
560,2,2
560,2,2
560,2,2
560,2,2
560,0,0
560,2,2
560,2,2
560,2,2
896,2,2
896,2,2
896,2,2
896,1,1
896,2,2
896,2,2
896,2,2
896,2,2
896,2,2
896,2,2
896,2,2
896,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
598,2,2
859,2,2
859,0,0
859,2,2
859,0,2
859,2,2
859,2,2
859,2,2
859,2,2
859,2,2
859,2,2
859,2,2
859,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
812,2,2
702,2,2
702,2,1
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
702,2,2
90,2,2
90,0,0
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
90,2,2
950,2,2
950,0,0
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
950,2,2
218,2,2
218,0,0
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
218,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
251,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
235,2,2
1295,2,2
1295,0,0
1295,0,0
1295,2,2
1295,2,2
1295,2,2
1295,2,2
1295,2,2
1295,2,2
1295,2,2
1295,2,2
1295,2,2
576,2,2
576,0,0
576,2,2
576,0,2
576,2,2
576,2,2
576,2,2
576,2,2
576,2,2
576,2,2
576,2,2
576,0,0
479,2,2
479,2,0
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
479,2,2
1175,2,2
1175,0,0
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
1175,2,2
675,2,2
675,2,0
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
675,2,2
1093,2,2
1093,1,1
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1093,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
1111,2,2
274,2,2
274,2,2
274,2,2
274,2,2
274,2,2
274,2,2
274,1,1
274,2,2
274,2,2
274,2,2
274,2,2
274,2,2
562,2,2
562,0,2
562,2,2
562,0,0
562,2,2
562,2,2
562,2,2
562,2,2
562,2,2
562,2,2
562,2,2
562,2,2
296,2,2
296,2,2
296,2,2
296,0,0
296,2,2
296,2,2
296,2,2
296,2,2
296,2,2
296,2,2
296,2,2
296,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
804,2,2
361,2,2
361,2,2
361,2,2
361,2,2
361,2,2
361,2,2
361,2,2
361,2,2
361,0,0
361,2,2
361,2,2
361,2,2
80,2,2
80,0,0
80,2,2
80,2,2
80,2,2
80,2,2
80,0,0
80,2,2
80,2,2
80,2,2
80,2,2
80,2,0
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
12,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,2,2
998,0,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
724,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,2,2
236,0,0
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
765,2,2
874,2,2
874,0,2
874,2,2
874,2,2
874,2,2
874,2,2
874,2,2
874,2,2
874,2,2
874,2,2
874,0,0
874,2,2
176,2,2
176,2,2
176,2,2
176,1,2
176,2,2
176,2,2
176,2,2
176,2,2
176,2,2
176,2,2
176,2,2
176,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,2
1247,2,1
1247,2,2
1247,2,2
1247,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
747,2,2
333,2,2
333,2,2
333,2,2
333,2,0
333,2,2
333,2,2
333,2,2
333,2,2
333,2,2
333,2,2
333,2,2
333,2,2
220,2,2
220,0,0
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
220,2,2
1025,2,2
1025,0,0
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1025,2,2
1450,2,2
1450,0,0
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1450,2,2
1269,2,2
1269,2,2
1269,2,2
1269,2,2
1269,0,0
1269,2,2
1269,2,2
1269,2,2
1269,2,2
1269,2,2
1269,2,2
1269,2,2
1343,2,2
1343,2,1
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
1343,2,2
780,2,2
780,2,0
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
780,2,2
1443,2,2
1443,2,1
1443,2,2
1443,2,2
1443,2,2
1443,2,2
1443,2,2
1443,2,2
1443,1,2
1443,2,2
1443,2,2
1443,1,1
1462,2,2
1462,2,2
1462,2,2
1462,0,0
1462,2,2
1462,2,2
1462,2,2
1462,2,2
1462,2,2
1462,2,2
1462,2,2
1462,2,2
935,0,0
935,2,0
935,2,2
935,2,2
935,2,2
935,2,2
935,2,2
935,2,2
935,2,2
935,0,0
935,2,2
935,2,2
1203,2,2
1203,0,0
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
1203,2,2
89,2,2
89,2,2
89,2,2
89,2,2
89,2,2
89,2,2
89,1,1
89,2,2
89,0,0
89,2,2
89,2,2
89,2,2
1205,2,2
1205,2,2
1205,2,2
1205,2,2
1205,2,2
1205,2,2
1205,1,1
1205,2,2
1205,2,2
1205,2,2
1205,2,2
1205,2,2
821,2,2
821,1,1
821,2,2
821,2,2
821,2,2
821,2,2
821,2,2
821,1,1
821,2,2
821,2,2
821,2,2
821,2,2
1363,2,2
1363,2,2
1363,2,2
1363,0,0
1363,2,2
1363,2,2
1363,2,2
1363,2,2
1363,2,2
1363,2,2
1363,2,2
1363,2,2
1075,2,2
1075,0,0
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
1075,2,2
977,2,2
977,2,2
977,2,2
977,1,1
977,2,2
977,2,2
977,2,2
977,2,2
977,2,2
977,2,2
977,2,2
977,2,2
1329,2,2
1329,2,2
1329,2,2
1329,1,1
1329,2,2
1329,2,2
1329,1,2
1329,2,2
1329,1,1
1329,2,2
1329,2,2
1329,2,2
1022,2,2
1022,1,1
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1022,2,2
1367,2,2
1367,0,0
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
1367,2,2
749,2,2
749,0,0
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
749,2,2
337,2,2
337,1,2
337,2,2
337,0,1
337,2,2
337,2,2
337,2,2
337,2,2
337,2,2
337,2,2
337,2,2
337,2,2
658,2,2
658,2,0
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
658,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
827,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
976,2,2
331,2,2
331,2,2
331,2,2
331,2,2
331,2,2
331,2,2
331,0,2
331,2,2
331,2,2
331,2,2
331,0,2
331,0,2
408,2,2
408,2,2
408,2,2
408,0,2
408,2,2
408,2,2
408,2,2
408,2,2
408,2,2
408,2,2
408,2,2
408,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
802,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
531,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
130,2,2
1396,2,2
1396,0,0
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
1396,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
640,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
1100,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
417,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
1167,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
385,2,2
558,2,2
558,0,0
558,2,2
558,0,2
558,2,2
558,2,2
558,2,2
558,2,2
558,2,2
558,2,2
558,2,2
558,2,2
92,2,2
92,0,0
92,2,2
92,0,2
92,2,2
92,2,2
92,2,2
92,2,2
92,2,2
92,2,2
92,2,2
92,2,2
473,2,2
473,0,0
473,2,2
473,0,0
473,2,2
473,2,2
473,2,2
473,2,2
473,2,2
473,2,2
473,2,2
473,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
515,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
233,2,2
343,2,2
343,2,2
343,2,2
343,2,2
343,2,2
343,2,2
343,2,2
343,2,2
343,1,1
343,2,2
343,2,2
343,2,2
623,2,2
623,2,0
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
623,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
904,2,2
228,2,2
228,2,2
228,2,2
228,2,2
228,2,2
228,2,2
228,1,1
228,2,2
228,2,2
228,2,2
228,2,2
228,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
1076,2,2
392,2,2
392,0,0
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
392,2,2
1129,2,2
1129,1,1
1129,2,2
1129,2,2
1129,2,2
1129,2,2
1129,2,2
1129,2,2
1129,1,1
1129,2,2
1129,2,2
1129,2,2
930,2,2
930,2,2
930,2,2
930,0,2
930,2,2
930,2,2
930,2,2
930,2,2
930,2,2
930,2,2
930,2,2
930,2,2
614,2,2
614,0,2
614,2,2
614,0,0
614,2,2
614,2,2
614,2,2
614,2,2
614,2,2
614,2,2
614,2,2
614,0,0
504,2,2
504,2,0
504,2,2
504,2,2
504,2,2
504,2,2
504,2,1
504,2,2
504,2,2
504,2,2
504,2,2
504,2,2
567,2,2
567,0,0
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
567,2,2
2,2,2
2,0,0
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
2,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
1195,2,2
288,2,2
288,1,1
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
288,2,2
486,2,2
486,2,0
486,2,2
486,2,2
486,2,2
486,2,2
486,2,1
486,2,2
486,2,2
486,2,2
486,2,2
486,2,2
682,2,2
682,2,2
682,2,2
682,2,2
682,2,2
682,2,2
682,2,2
682,2,2
682,1,1
682,2,2
682,2,2
682,2,2
1398,2,2
1398,2,0
1398,2,2
1398,2,2
1398,2,2
1398,2,2
1398,1,1
1398,2,2
1398,2,2
1398,2,2
1398,2,2
1398,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
485,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
795,2,2
231,2,2
231,0,0
231,2,2
231,2,2
231,2,2
231,0,0
231,1,0
231,2,2
231,2,2
231,2,2
231,2,2
231,2,2
24,2,2
24,1,2
24,2,2
24,2,2
24,2,2
24,2,2
24,2,0
24,2,2
24,2,2
24,2,2
24,2,2
24,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,2,2
839,0,0
883,2,2
883,0,0
883,2,2
883,2,2
883,2,2
883,2,2
883,1,1
883,2,2
883,2,2
883,2,2
883,2,2
883,2,2
1225,2,2
1225,2,2
1225,2,2
1225,2,2
1225,2,2
1225,2,2
1225,0,0
1225,2,2
1225,2,2
1225,2,2
1225,2,2
1225,1,1
1355,2,2
1355,0,0
1355,2,2
1355,2,2
1355,2,2
1355,2,2
1355,0,0
1355,2,2
1355,2,2
1355,2,2
1355,2,2
1355,1,1
499,2,2
499,2,2
499,2,2
499,2,2
499,2,2
499,2,2
499,2,2
499,2,2
499,1,2
499,2,2
499,2,2
499,2,2
192,2,2
192,2,2
192,2,2
192,0,0
192,2,2
192,2,2
192,2,2
192,2,2
192,2,2
192,2,2
192,2,2
192,2,1
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
510,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,2,2
1399,1,0
1070,0,0
1070,2,2
1070,2,2
1070,2,2
1070,2,2
1070,2,2
1070,2,2
1070,2,2
1070,2,2
1070,0,0
1070,2,2
1070,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,2,2
1368,0,0
1368,2,2
1368,2,2
369,2,2
369,2,2
369,0,2
369,2,2
369,2,2
369,2,2
369,2,2
369,2,2
369,2,2
369,2,2
369,2,2
369,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,2
1102,2,0
657,2,2
657,0,0
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
657,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
87,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,0,0
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
0,2,2
57,2,2
57,2,2
57,2,2
57,0,2
57,2,2
57,2,2
57,2,2
57,2,2
57,2,2
57,2,2
57,2,2
57,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,2,2
517,0,0
517,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,2,2
679,1,2
1369,2,2
1369,2,0
1369,2,2
1369,0,2
1369,2,2
1369,2,2
1369,2,2
1369,2,2
1369,2,2
1369,2,2
1369,2,2
1369,0,0
1403,2,2
1403,2,2
1403,2,2
1403,0,0
1403,2,2
1403,2,2
1403,2,2
1403,2,2
1403,2,2
1403,2,2
1403,2,2
1403,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1212,2,2
1449,2,2
1449,2,2
1449,2,2
1449,2,2
1449,2,2
1449,2,2
1449,1,1
1449,2,2
1449,2,2
1449,2,2
1449,2,2
1449,2,2
1224,2,2
1224,2,2
1224,2,2
1224,2,2
1224,2,2
1224,2,2
1224,1,0
1224,2,2
1224,2,2
1224,2,2
1224,2,2
1224,2,2
1135,2,2
1135,1,1
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
1135,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
962,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
8,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
99,2,2
1412,0,0
1412,2,2
1412,2,2
1412,2,2
1412,2,2
1412,0,0
1412,2,2
1412,2,2
1412,2,2
1412,0,0
1412,2,2
1412,0,0
226,2,2
226,2,2
226,2,2
226,2,2
226,0,0
226,2,2
226,2,2
226,2,2
226,2,2
226,2,2
226,2,2
226,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
529,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
565,2,2
1121,2,2
1121,0,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
1121,2,2
157,2,2
157,0,0
157,2,2
157,2,2
157,2,2
157,2,2
157,2,2
157,2,2
157,2,2
157,2,2
157,2,2
157,0,0
1285,2,2
1285,0,0
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1285,2,2
1298,2,2
1298,2,2
1298,2,2
1298,0,0
1298,2,2
1298,2,2
1298,2,2
1298,2,2
1298,2,2
1298,2,2
1298,2,2
1298,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,2,2
1297,0,0
1158,2,2
1158,2,2
1158,2,2
1158,2,2
1158,2,2
1158,2,0
1158,2,2
1158,2,2
1158,2,2
1158,2,2
1158,2,2
1158,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
6,2,2
771,2,2
771,2,2
771,2,2
771,2,2
771,2,2
771,2,2
771,0,1
771,2,2
771,2,2
771,2,2
771,2,2
771,2,2
104,2,2
104,2,2
104,2,2
104,2,2
104,2,2
104,2,2
104,2,2
104,2,2
104,1,1
104,2,2
104,2,2
104,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
651,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
402,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1209,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
1119,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
722,2,2
1021,2,2
1021,0,0
1021,2,2
1021,2,2
1021,2,2
1021,2,2
1021,2,2
